ma_window,version,activity_bucket,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,min_daily,max_daily,max_drawdown
20,long_flat,Mid,net_map_vs_passive,2058,-2.001859247267927e-05,-0.0050446853031151755,0.012328847594891657,0.19571438812860076,-0.025775750834427125,-0.07366034349504155,-0.1204464867919457,0.11293757443838419,-0.47534557422616486
20,long_flat,Mid,net_map_vs_zero,2058,7.189158145554011e-05,0.018116678526796107,0.012820278464402571,0.20351561133243745,0.08901861831721099,0.2543918912321956,-0.10083727702948675,0.09946077945669224,-0.6011450572788735
20,long_flat,High,gross_strategy_return,1966,0.00021620371265351616,0.05448333558868607,0.014355419144876808,0.22788521414063725,0.2390823634352257,0.6677886398415225,-0.07676115410450324,0.10394829178267337,-0.6122552479839449
20,long_flat,High,net_strategy_return,1966,0.00021880316121557916,0.05513839662632595,0.014354585669804904,0.22787198313405185,0.24197093415336318,0.6758567996306223,-0.07726115410450324,0.10394829178267337,-0.6111925799625323
20,long_flat,High,passive_return,1966,0.00018541108440145023,0.046723593269165455,0.018296231309593118,0.290443667849382,0.16086972601308466,0.4493304064022324,-0.12274951368246811,0.10662132280892636,-0.6838583936573853
20,long_flat,High,gross_map_vs_passive,1966,3.079262825206589e-05,0.0077597423195206044,0.011381731709373661,0.18067938955356475,0.04294757879520136,0.11995826382193324,-0.08698656123136006,0.09389502419512685,-0.3582154515831687
20,long_flat,High,net_map_vs_passive,1966,3.339207681412891e-05,0.008414803357160485,0.01138677310408111,0.1807594192135057,0.046552502734152186,0.13002729283492578,-0.08698656123136006,0.09389502419512685,-0.35833933334999146
20,long_flat,High,net_map_vs_zero,1966,0.00021880316121557916,0.05513839662632595,0.014354585669804904,0.22787198313405185,0.24197093415336318,0.6758567996306223,-0.07726115410450324,0.10394829178267337,-0.6111925799625323
20,long_short,Low,gross_strategy_return,1979,0.0004625286070735836,0.11655720898254307,0.016709251029336354,0.26525113690664415,0.43942209010612343,1.2314152061556292,-0.11445135854247973,0.08502783791706298,-0.6361146010774664
20,long_short,Low,net_strategy_return,1979,0.0004470512134885601,0.11265690579911715,0.01670193359128394,0.2651349761787193,0.4249039769207161,1.190730348148419,-0.11445135854247973,0.08502783791706298,-0.6418455650187271
20,long_short,Low,passive_return,1979,-1.855153916326675e-05,-0.004674987869143221,0.01605947894351754,0.25493632481895434,-0.01833786484708765,-0.051389145265038697,-0.09455454391431833,0.11445135854247973,-0.704282939523057
20,long_short,Low,gross_map_vs_passive,1979,0.0004810801462368506,0.12123219685168635,0.023884927829140246,0.37916147471178563,0.31973764461128157,0.8960173064117651,-0.22890271708495946,0.17684608733651974,-0.8303305824984039
20,long_short,Low,net_map_vs_passive,1979,0.0004656027526518265,0.11733189366826029,0.023881880446917133,0.37911309901871293,0.30949047651468464,0.86730113829392,-0.22890271708495946,0.17634608733651974,-0.834230307660152
20,long_short,Low,net_map_vs_zero,1979,0.0004470512134885601,0.11265690579911715,0.01670193359128394,0.2651349761787193,0.4249039769207161,1.190730348148419,-0.11445135854247973,0.08502783791706298,-0.6418455650187271
20,long_short,Mid,gross_strategy_return,2058,4.3998376552854844e-05,0.01108759089131942,0.01790269956876283,0.2841965451338984,0.03901381308522077,0.11149125747562647,-0.1204464867919457,0.11889311984819342,-0.6971952127674299
20,long_short,Mid,net_strategy_return,2058,5.1872988982860694e-05,0.013071993223680895,0.017896671371979495,0.28410085047664124,0.04601180602504277,0.13148968805615005,-0.1204464867919457,0.11864311984819342,-0.694618407610334
20,long_short,Mid,passive_return,2058,9.191017392821926e-05,0.02316136382991125,0.017675666879898747,0.28059251292859844,0.08254448270259106,0.235890507653897,-0.10723202902857495,0.1204464867919457,-0.6593551736593728
20,long_short,Mid,gross_map_vs_passive,2058,-4.791179737536454e-05,-0.012073772938591864,0.02465134203729385,0.3913279230880312,-0.03085333866113052,-0.08817075934456403,-0.2408929735838914,0.22612514887676838,-0.7609771921730966
20,long_short,Mid,net_map_vs_passive,2058,-4.003718494535854e-05,-0.010089370606230351,0.024657695189783314,0.3914287762572015,-0.025775750834427125,-0.07366034349504155,-0.2408929735838914,0.22587514887676838,-0.7593971733110305
20,long_short,Mid,net_map_vs_zero,2058,5.1872988982860694e-05,0.013071993223680895,0.017896671371979495,0.28410085047664124,0.04601180602504277,0.13148968805615005,-0.1204464867919457,0.11864311984819342,-0.694618407610334
20,long_short,High,gross_strategy_return,1966,0.00024699634090558206,0.06224307790820668,0.018343709301130485,0.29119735759952226,0.2137487730702842,0.5970285736909717,-0.08698656123136006,0.12087907592175601,-0.6752340646875583
20,long_short,High,net_strategy_return,1966,0.0002521952380297079,0.0635531999834864,0.01834866160833132,0.2912759730391387,0.21818895434587307,0.6094305868385397,-0.08698656123136006,0.12087907592175601,-0.6728824719629427
20,long_short,High,passive_return,1966,0.00018541108440145023,0.046723593269165455,0.018296231309593118,0.290443667849382,0.16086972601308466,0.4493304064022324,-0.12274951368246811,0.10662132280892636,-0.6838583936573853
20,long_short,High,gross_map_vs_passive,1966,6.158525650413178e-05,0.015519484639041209,0.022763463418747323,0.3613587791071295,0.04294757879520136,0.11995826382193324,-0.17397312246272012,0.1877900483902537,-0.6453964655532913
20,long_short,High,net_map_vs_passive,1966,6.678415362825782e-05,0.01682960671432097,0.02277354620816222,0.3615188384270114,0.046552502734152186,0.13002729283492578,-0.17397312246272012,0.1877900483902537,-0.6455451712372583
20,long_short,High,net_map_vs_zero,1966,0.0002521952380297079,0.0635531999834864,0.01834866160833132,0.2912759730391387,0.21818895434587307,0.6094305868385397,-0.08698656123136006,0.12087907592175601,-0.6728824719629427
60,long_flat,Low,gross_strategy_return,1979,0.00010601233038110937,0.02671510725603956,0.011587056774954719,0.18393882392229777,0.1452390892056859,0.4070109969502947,-0.06230133502860774,0.060736640536783626,-0.3330555596576553
60,long_flat,Low,net_strategy_return,1979,0.00011472193600203384,0.02890992787251253,0.011588116475496351,0.18395564614688192,0.15715705648648043,0.44040933186898595,-0.06255133502860774,0.060736640536783626,-0.32741635117238177
60,long_flat,Low,passive_return,1979,-1.855153916326675e-05,-0.004674987869143221,0.01605947894351754,0.25493632481895434,-0.01833786484708765,-0.051389145265038697,-0.09455454391431833,0.11445135854247973,-0.704282939523057
60,long_flat,Low,gross_map_vs_passive,1979,0.00012456386954437615,0.03139009512518279,0.011293315111589871,0.17927581957652675,0.1750938592796862,0.49067456023753264,-0.10199447851181664,0.08842304366825987,-0.5426460409746999
60,long_flat,Low,net_map_vs_passive,1979,0.0001332734751653005,0.03358491574165572,0.011292046219045714,0.17925567653185293,0.18735761339021156,0.5250419114387601,-0.10174447851181664,0.08854804366825987,-0.5398012399909708
